Description,Revenue,UniqueCustomers,Slope,popularity_score
GARAGE KEY FOB,567.76,82,0.19782128541938582,278379.9770678169
GARDEN METAL SIGN,203.21,19,-0.28683860232945096,-356.48699543496696
GARDEN PATH JOURNAL,621.19,41,-0.5008413181527828,-15489.046984382023
GARDEN PATH NOTEBOOK,24.75,8,-0.06875000000000013,-3.6474503345156344
GARDEN PATH POCKET BOOK,58.65,18,0.28427620632279554,92.69938660906038
GARDEN PATH SKETCHBOOK,501.07,42,0.4158543519222508,11411.229210877516
GARDENERS KNEELING PAD,3.36,1,0.0,0.0
GARDENERS KNEELING PAD CUP OF TEA,11815.69,352,-0.06464467216852537,-2.8393373881839594e+17
GARDENERS KNEELING PAD KEEP CALM,16357.05,406,-0.5159009859550071,-5.391399491443661e+20
GARDENIA 1 WICK MORRIS BOXED CANDLE,775.93,49,-0.3125374582300314,-25880.11441762057
GARDENIA 3 WICK MORRIS BOXED CANDLE,811.99,60,0.6684511831563257,165265.2277959599
GARLAND WITH HEARTS AND BELLS,1751.22,37,-0.7242800165837479,-43129.712404460784
GARLAND WITH STARS AND BELLS,2280.47,39,0.5073445100579903,47603.84690521653
GARLAND WOODEN HAPPY EASTER,2641.93,126,0.37261841567986903,161682848.2930531
"GARLAND, MAGIC GARDEN 1.8M",23.4,1,0.0,0.0
"GARLAND, VINTAGE BELLS",265.88,10,8.670000000000003,5979.042206676341
GEMSTONE CHANDELIER T-LIGHT HOLDER,347.7,7,-40.40526315789473,-27377.35115336101
GENTLEMAN SHIRT REPAIR KIT,1837.47,74,-0.5298538929830181,-1125732.1994681617
GEORGIAN TRINKET BOX,1719.0,50,-1.974040167882596,-398351.1910946807
GIANT 50'S CHRISTMAS CRACKER,7072.16,261,0.31191298344121365,140306036549795.34
GIANT MEDINA STAMPED METAL BOWL,19.9,2,0.0,0.0
GIFT BAG BIRTHDAY,575.42,43,-1.5254367592650648,-52876.73394522594
GIFT BAG LARGE 50'S CHRISTMAS,30.0,2,-0.0,-0.0
GIFT BAG LARGE SPOT,120.0,6,-0.4878048780487804,-103.7011317073171
GIFT BAG LARGE VINTAGE CHRISTMAS,185.0,9,-1.9277108433734946,-840.9066464289166
GIFT BAG PSYCHEDELIC APPLES,730.47,53,-0.013983947878639701,-1596.0426567267423
GIN & TONIC DIET GREETING CARD,1389.22,101,-0.1208727636815968,-2545427.1971724858
GIN + TONIC DIET METAL SIGN,25836.57,331,-0.6704706883383015,-8.701486299913295e+17
GIN AND TONIC DIET METAL SIGN,1237.5,35,0.05336617405582894,1855.902926080593
GIN AND TONIC MUG,4149.929999999999,111,1.6256074769084015,265243354.58982262
GINGERBREAD MAN COOKIE CUTTER,9212.15,389,0.08840960163287645,1.0294730006320079e+19
GINGHAM BABUSHKA DOORSTOP,406.49,35,-0.8740726074172436,-9984.84567115258
GINGHAM HEART  DOORSTOP RED,2982.0299999999997,148,0.18062597772070121,720127875.8364605
GINGHAM HEART DECORATION,5125.46,252,-0.5544521963765003,-76657317303817.31
GINGHAM OVEN GLOVE RED HEART,26.490000000000002,3,-1.9950000000000014,-70.34008905000007
GINGHAM RECIPE BOOK BOX,2529.42,88,0.326015846672734,3620895.177513018
GINGHAM ROSE WRAP,768.18,69,-0.04604849573417151,-25396.491268918162
GIRAFFE WOODEN RULER,7608.79,186,0.8799703136707425,334828994399.1869
GIRLS ALPHABET IRON ON PATCHES,2923.13,19,0.9644990411216677,17242.92536298505
GIRLS PARTY BAG,144.43,1,-0.5193719806763285,-82.51418468599034
GIRLS VINTAGE TIN SEASIDE BUCKET,3507.17,117,-1.4992080073199063,-366237553.50007534
GIRLY PINK TOOL SET,24.75,1,0.0,0.0
GLAMOROUS  MUG,1459.98,82,-0.2408000531550309,-871372.1352202831
GLASS  BEURRE DISH,3721.63,83,-0.10785445908766814,-1094369.9695512822
GLASS  SONGBIRD STORAGE JAR,2065.14,66,-0.6698844695614852,-746219.5597012357
GLASS AND BEADS BRACELET IVORY,33.69,2,-2.7529333333333343,-112.22305204000006
GLASS AND PAINTED BEADS BRACELET OL,48.77,2,-0.33323827046918114,-19.66495684544618
GLASS AND PAINTED BEADS BRACELET TO,56.15,2,0.9339721254355395,63.455467160278715
GLASS APOTHECARY BOTTLE ELIXIR,3427.48,123,0.11085548613442195,46884835.28058351
GLASS APOTHECARY BOTTLE PERFUME,4208.96,152,-0.021982796498462173,-181111439.32797787
GLASS APOTHECARY BOTTLE TONIC,3678.11,136,0.20460094844950086,320580821.53679585
GLASS BEAD HOOP EARRINGS AMETHYST,28.4,2,-0.2961269841269841,-10.176107682539683
GLASS BEAD HOOP EARRINGS BLACK,17.66,2,-0.5600000000000002,-11.966416000000006
GLASS BEAD HOOP EARRINGS GREEN,14.5,1,0.0,0.0
GLASS BEAD HOOP EARRINGS MONTANA,8.76,1,-0.011538461538461546,-0.11118461538461547
GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,-0.0,-0.0
GLASS BEAD HOOP NECKLACE BLACK,17.0,1,0.0,0.0
GLASS BEAD HOOP NECKLACE GREEN,33.82,3,-0.9916129032258061,-44.63687970322581
GLASS BEAD HOOP NECKLACE MONTANA,25.32,3,-0.08999999999999987,-3.0330827999999967
GLASS BELL JAR LARGE,17.0,1,0.0,0.0
GLASS BELL JAR SMALL,15.8,1,0.0,0.0
GLASS BON BON JAR,4217.73,102,0.6144382813492879,43212652.63689539
GLASS BONNE JAM JAR,504.97,25,-1.9259441024787893,-10537.228185808775
GLASS CAKE COVER AND PLATE,29.9,1,0.0,0.0
GLASS CHALICE BLUE SMALL,425.08,39,0.2513449163449163,4395.977883333038
GLASS CHALICE GREEN  LARGE,364.22,11,1.8711904761904754,1944.4703495453487
GLASS CHALICE GREEN  SMALL,175.78,13,-2.3400819672131146,-1420.0558887172785
GLASS CLOCHE LARGE,2934.5299999999997,37,44.84891372141374,4475276.0899491515
GLASS CLOCHE SMALL,3131.02,80,0.45519991015274036,2919461.968306703
GLASS HEART T-LIGHT HOLDER,2906.52,97,0.29944819221055446,9011258.986403516
GLASS JAR DAISY FRESH COTTON WOOL,2598.23,93,-0.410088326220143,-7534851.878647962
GLASS JAR DIGESTIVE BISCUITS,2010.17,70,0.6026367690782954,956701.3226086701
GLASS JAR ENGLISH CONFECTIONERY,3210.52,103,-0.009540509611883513,-561815.2510853783
GLASS JAR KINGS CHOICE,608.72,48,-0.017689723537834563,-1044.690160580117
GLASS JAR MARMALADE,1383.75,47,-1.4433699857961504,-176153.59321421472
GLASS JAR PEACOCK BATH SALTS,1329.44,63,-0.8666455557982093,-466927.4657326621
GLASS SONGBIRD STORAGE JAR,126.7,3,2.799999999999998,472.18555999999984
GLASS SPHERE CANDLE STAND MEDIUM,689.53,24,0.7431494057724959,5047.237542877649
GLASS STAR FROSTED T-LIGHT HOLDER,2519.38,80,-0.528519814128335,-2727531.429233944
GLASS TWIST BON BON JAR,575.25,20,-0.29745888462965264,-1151.1642016394717
GLITTER BUTTERFLY CLIPS,3079.88,117,-0.16793131303481684,-36025468.94989248
GLITTER CHRISTMAS HEART,233.52,18,-8.032083333333333,-10428.470584878076
GLITTER CHRISTMAS STAR,1067.82,96,-0.3293779154748334,-3310474.9252719115
GLITTER CHRISTMAS TREE,414.63,49,0.23738938053097333,10504.214499308597
GLITTER CHRISTMAS TREE WITH BELLS,759.44,46,0.0201191243261932,1225.0845405846815
GLITTER HANGING BUTTERFLY STRING,2725.05,91,0.7672255608518938,12218893.738470787
GLITTER HEART DECORATION,1088.98,105,-0.07701655939713443,-1861383.9229109911
GLITTER HEART GARLAND WITH BELLS,1379.72,50,-0.7310066087152429,-118398.5873987393
GLITTER SNOW PEAR TREE DECORATION,28.999999999999996,3,0.0,0.0
GLITTER STAR GARLAND WITH BELLS,1037.05,36,1.3622913101350071,43672.32848104023
GLOW IN DARK DOLPHINS,29.19,29,-0.015154639175257738,-7.017259951043388
GOLD APERITIF GLASS,34.32,1,0.0,0.0
GOLD COSMETIC BAG PINK STAR,4.2,2,0.0,0.0
GOLD COSMETICS BAG WITH BUTTERFLY,2.1,1,0.0,0.0
GOLD DIAMANTE STAR BROOCH,59.800000000000004,3,0.3760088365243003,29.927972132547865
GOLD EAR MUFF HEADPHONES,221.65,20,-0.7167601760176018,-1068.7971972030782
GOLD FABRIC MIRROR,86.76,18,-0.13847655906412176,-66.79810461566858
GOLD FISHING GNOME,546.6,13,0.1419767441860463,267.9117413146807
GOLD FLOWER CUSHION COVER,15.6,1,0.0,0.0
GOLD M PEARL  ORBIT NECKLACE,152.84,6,0.07404684975767373,20.049323652351237
GOLD M.O.P ORBIT BRACELET,96.52000000000001,3,-0.0038406881077038004,-0.49340598070306496
GOLD M.O.P ORBIT DROP EARRINGS,92.28,6,-0.003954465075154726,-0.6464745627854108
GOLD M.O.P. ORBIT NECKLACE,5.9,2,0.0,0.0
GOLD MINI TAPE MEASURE,958.0600000000001,31,-0.6423808164211677,-11812.953956817359
GOLD MUG BONE CHINA TREE OF LIFE,969.64,54,0.6169536764495754,102817.74578159342
GOLD PHOTO FRAME,466.53,20,-0.05380542892664713,-168.87267278669702
GOLD PRINT PAPER BAG,3.6100000000000003,2,0.0,0.0
GOLD SCROLL GLASS T-LIGHT HOLDER,137.22,5,-12.876,-2845.5210900072007
GOLD STANDING GNOME,398.02,12,-1.5881902313624692,-1983.8993617419437
GOLD TEDDY BEAR,42.7,3,1.0279069767441857,58.41975674418605
GOLD WASHBAG,54.57,4,0.249225352112676,19.912093031197184
GOLD WINE GOBLET,132.72,7,-7.9,-2043.2064947448014
GOLD/AMBER DROP EARRINGS W LEAF,38.18,2,0.5681382978723402,26.2467394574468
GOLD/M.O.P PENDANT ORBIT NECKLACE,184.66,7,0.1787784833769144,64.33345506489458
GOLDIE LOOKING MIRROR,84.15,6,1.4355,213.99982987432512
GRAND CHOCOLATECANDLE,8225.0,196,0.12191128010423125,130060700613.96785
GRASS HOPPER WOODEN WALL CLOCK,374.12,22,1.7774266038419713,5413.045472186901
GREEN  DIAMANTE PEN IN GIFT BOX,178.89,6,0.2138709677419354,67.77882092040969
GREEN 3 PIECE POLKADOT CUTLERY SET,3110.9100000000003,56,1.9131767151767167,1237749.906954147
GREEN BIRDHOUSE DECORATION,310.49,32,-0.0766150740242262,-502.25904661406975
GREEN BITTY LIGHT CHAIN,383.25,16,-0.045207725947521885,-79.61186311971773
GREEN CAT FLORAL CUSHION COVER,345.17,5,-0.3657645259938839,-203.32840369420043
GREEN CHRISTMAS TREE CARD HOLDER,3245.68,124,0.1485940082482457,65463610.885431066
GREEN CHRISTMAS TREE STRING 20LIGHT,191.1,10,2.2980769230769216,1139.0744231336664
GREEN CRYSTAL DROP EARRINGS,5.8,1,-0.0,-0.0
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2754.4,83,-0.3452324936616898,-2592576.278832068
GREEN DROP EARRINGS W BEAD CLUSTER,40.03,2,0.1746286161063331,8.458364038311183
GREEN EASTER EGG HUNT START POST,56.779999999999994,10,-0.5535714285714288,-81.52595720390757
GREEN ENAMEL FLOWER HAIR TIE,58.71,3,0.26394210526315803,20.625230571000017
GREEN ENAMEL FLOWER RING,225.84,10,1.3014363708556689,762.343420446864
GREEN ENAMEL+GLASS HAIR COMB,357.74,8,0.5971670345842535,457.9360241977877
GREEN FERN JOURNAL,441.12,32,-0.2103456669912365,-1959.0983733967812
GREEN FERN NOTEBOOK,141.24,22,0.0837382220401475,96.27654970602292
GREEN FERN POCKET BOOK,53.55,20,-0.013096580232995127,-4.718142854821713
GREEN FERN SKETCHBOOK,420.08,43,0.4232610744580585,10710.895869530279
GREEN GEISHA GIRL,146.05,11,0.39906961613532843,166.2913891591401
GREEN GIANT GARDEN THERMOMETER,2704.71,95,0.3081385350581776,7131350.961356141
GREEN GLASS TASSLE BAG CHARM,79.76,7,-0.4024363233665558,-62.550547309641665
GREEN GOOSE FEATHER CHRISTMAS TREE,672.09,25,1.495087985436893,10887.077489584886
GREEN GOOSE FEATHER TREE 60CM,356.96999999999997,33,0.071268514094601,590.8646848415798
GREEN HEART COMPACT MIRROR,318.31,18,0.2388426801092207,422.6983487653914
GREEN HEART OF GLASS BRACELET,83.29,6,0.5957692307692309,87.90772538608084
GREEN JUICY FRUIT PHOTO FRAME,261.89,24,-0.3009575757575758,-776.3340583249892
GREEN LEAVES AND BEADS PHONE CHARM,4.97,1,-0.005555555555555537,-0.030372222222222123
GREEN METAL BOX ARMY SUPPLIES,3914.5,79,0.798794425367169,5822821.142584368
GREEN METAL BOX TOP SECRET,132.0,4,-11.0,-2125.8732000000005
GREEN METAL SWINGING BUNNY,278.16999999999996,30,-0.8963291139240506,-4350.692091457345
GREEN MURANO TWIST BRACELET,215.20000000000002,7,-0.41590767455279887,-174.4166727252735
GREEN MURANO TWIST NECKLACE,109.53999999999999,5,0.9177412731006165,161.90357026257917
GREEN PAIR HEART HAIR SLIDES,86.11,3,0.25013184293493834,28.668213336514768
GREEN PENDANT SHELL NECKLACE,5.09,1,0.0,0.0
GREEN PENDANT TRIPLE SHELL NECKLACE,63.11,3,0.5156417489421719,43.31360268251057
GREEN PEONY CUSHION COVER,88.35,4,-2.2026315789473685,-284.9175202500001
GREEN POLKADOT BOWL,2032.48,102,0.05163123965397873,1749817.3539472988
GREEN POLKADOT PLATE,1792.27,73,1.1655127136012207,2195768.0787370256
GREEN POP ART MAO CUSHION COVER,2.28,1,0.0,0.0
GREEN REGENCY TEACUP AND SAUCER,22826.3,388,0.6697852862770487,1.75684305020386e+20
GREEN ROSE WASHBAG,1136.6,33,0.10858982539821804,2866.5227755893666
GREEN ROUND COMPACT MIRROR,210.56,9,-0.5572887323943662,-276.6879850522899
GREEN SQUARE COMPACT MIRROR,203.51,15,0.06165676077265981,52.41513833859307
GREEN STONE/CRYSTAL EARRINGS,40.95,1,-0.057083333333333305,-2.571318749999999
GREEN SWEETHEART BRACELET,423.41,16,-0.28064819396338453,-546.0172020377785
GREEN VINTAGE EARRINGS,158.08,5,0.3631021625652497,92.4419692587144
GREEN VINTAGE SPOT BEAKER,4444.2300000000005,108,4.4867406383072135,589030101.1737317
GREEN WIRE STANDING CANDLE HOLDER,157.34,13,-0.007401785714285661,-4.020504576173136
GREEN WITH METAL BAG CHARM,14.85,1,0.0,0.0
GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,1,0.0,0.0
GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,8,-0.1595158597662771,-4.667432023970913
"GREETING CARD, OVERCROWDED POOL.",74.7,16,0.0963618762101056,33.07568229208
"GREETING CARD, STICKY GORDON",70.78,13,0.026144818235742738,6.388532260708239
"GREETING CARD, TWO SISTERS.",53.879999999999995,3,-0.1171092278719398,-8.398403958192096
"GREETING CARD,SQUARE, DOUGHNUTS",80.46,13,0.0011778523489932961,0.32717174298803653
GREY ACRYLIC FACETED BANGLE,57.55,4,-0.6327956989247308,-53.31870431989245
GREY FLORAL FELTCRAFT SHOULDER BAG,1031.69,64,0.6072943897044041,279306.0482080128
GREY HEART HOT WATER BOTTLE,12805.33,338,-0.020898464322177006,-2.6195864330252388e+16
GROOVY CACTUS INFLATABLE,119.08999999999999,20,0.25914661654135346,207.62255990480168
GROW A FLYTRAP OR SUNFLOWER IN TIN,17927.45,168,-5.816451073620787,-937880930804.6959
GROW YOUR OWN BASIL IN ENAMEL MUG,2301.31,131,0.2700143545100945,164362876.4626163
GROW YOUR OWN FLOWERS SET OF 3,1241.3,69,0.42441180289553987,378233.0583810715
GROW YOUR OWN HERBS SET OF 3,1399.69,61,0.9029782929629832,423314.3244659003
GROW YOUR OWN PLANT IN A CAN,1107.8700000000001,30,0.8811806543385492,17034.692995856047
GUMBALL COAT RACK,18890.47,263,0.3005375547299022,436935879287941.4
GUMBALL MAGAZINE RACK,5198.66,119,0.5051989027211041,221351947.4786782
GUMBALL MONOCHROME COAT RACK,895.7199999999999,26,0.2169544713297195,2316.0647177281753
GYMKHANA TREASURE BOOK BOX,3824.5299999999997,129,0.05104188043533121,42673780.9107738
GYMKHANNA TREASURE BOOK BOX,261.84000000000003,14,-0.2724767225325886,-270.9336771130316
HAIRCLIPS FORTIES FABRIC ASSORTED,587.86,53,0.16815663012464335,15445.437668650782
HALL CABINET WITH 3 DRAWERS,2603.5299999999997,5,-654.6335714285714,-2744885.831629033
HAND OPEN SHAPE DECO.WHITE,270.02,5,0.0,0.0
HAND OPEN SHAPE GOLD,681.59,24,-1.6186722326959337,-10866.922518792262
HAND OVER THE CHOCOLATE   SIGN,15983.33,271,1.661287239512066,4380560404817925.0
HAND PAINTED HANGING EASTER EGG,9.24,3,-0.30545454545454537,-3.7566144000000006
HAND TOWEL PALE BLUE W FLOWERS,453.39,18,0.10980225988700579,276.7907347497355
HAND TOWEL PINK FLOWER AND DAISY,372.33,9,-0.9067563081009298,-796.0727944920792
HAND WARMER BABUSHKA DESIGN,7136.23,200,-1.4679608442914938,-1989391885041.1785
HAND WARMER BIRD DESIGN,14078.69,334,0.3613922427747927,3.401714924186051e+17
HAND WARMER OWL DESIGN,17910.03,376,0.6831505452931773,4.479838441631213e+19
HAND WARMER RED LOVE HEART,8941.61,269,0.03266208035093898,39819139816898.836
HAND WARMER RED POLKA DOT,225.0,2,0.0,0.0
HAND WARMER RED RETROSPOT,8770.43,259,0.34537200485289626,159225812710279.3
HAND WARMER SCOTTY DOG DESIGN,14410.619999999999,330,0.19083992293180277,1.2558506680364806e+17
HAND WARMER UNION JACK,10057.32,301,0.13737471586403757,3977290458685268.5
HANGING  BUTTERFLY T-LIGHT HOLDER,1651.36,58,0.7961827831564212,330849.34710495255
HANGING BAUBLE T-LIGHT HOLDER LARGE,108.71,10,-0.08683402244536319,-24.48421964237248
HANGING BAUBLE T-LIGHT HOLDER SMALL,611.57,17,0.31357669213973655,969.3164778106784
HANGING BUTTERFLY  EGG,7.6499999999999995,2,-0.6375,-5.90101875
HANGING CHICK  YELLOW DECORATION,1608.86,77,-0.9036255697574345,-2237399.429556057
HANGING CHICK CREAM DECORATION,1946.62,73,-0.8509395727937041,-1741189.0149721776
HANGING CHICK GREEN DECORATION,1341.6699999999998,64,0.6875856705572003,411248.54688497115
HANGING CLEAR MINI BOTTLE,1051.1399999999999,34,-0.2548260271279734,-6843.1434147261825
HANGING ENGRAVED METAL HEART,1249.1100000000001,64,-0.48112441220764046,-267910.6196499531
HANGING FAIRY CAKE DECORATION,1484.3,26,-2.1155252902492494,-37423.95851792209
HANGING GLASS ETCHED TEALIGHT,208.47,10,-8.264457831325299,-4468.7369001952
HANGING HEART BASKET,23.1,3,-4.65,-142.96936500000007
HANGING HEART BONHEUR,538.75,54,0.3091395121773171,28625.085924836876
HANGING HEART JAR T-LIGHT HOLDER,16477.53,305,-0.7715721469886552,-5.3584307927261944e+16
HANGING HEART MIRROR DECORATION,1708.07,84,-0.07571286611238334,-387847.4183368067
HANGING HEART WITH BELL,2376.0499999999997,107,0.2893576448267628,18463237.16053294
HANGING HEART ZINC T-LIGHT HOLDER,8168.9,272,0.460944990899672,683318285506427.2
HANGING HEN ON NEST DECORATION,1420.47,73,1.149381704585642,1716178.1266757073
HANGING JAM JAR T-LIGHT HOLDER,8560.84,194,-0.37252593582988996,-341864350719.0724
HANGING JAM JAR T-LIGHT HOLDERS,2298.05,62,1.2774334588252498,1081544.1200751804
HANGING MEDINA LANTERN SMALL,259.67,21,-0.6669362186788157,-1281.5999126704487
HANGING METAL CHICKEN DECORATION,198.52,20,-0.36117283950617274,-482.361962311089
HANGING METAL HEART LANTERN,5519.42,192,0.08083389122734118,39525964744.31085
HANGING METAL RABBIT DECORATION,618.2,38,-0.2505770580567534,-5794.184803530103
HANGING METAL STAR LANTERN,3153.09,120,-0.05606063383606915,-16387646.601985242
HANGING MINI COLOURED BOTTLES,2237.71,53,0.829309893266496,289956.5758162211
HANGING PHOTO CLIP ROPE LADDER,1277.47,30,0.5663484344511731,12624.522743686068
HANGING QUILTED PATCHWORK APPLES,1108.5800000000002,77,0.3058970091247041,521890.0621696946
HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,1,20.279999999999998,1357.21872
HANGING SPRING FLOWER EGG LARGE,823.74,53,-2.1492950305431733,-276629.50736829045
HANGING SPRING FLOWER EGG SMALL,489.16999999999996,51,-0.4769694965086366,-30128.489815569763
HANGING WOOD AND FELT BUTTERFLY,409.41,46,-0.06176202397485565,-2027.4188645982945
HANGING WOOD AND FELT FLOWER,325.96,41,0.011614759251169398,188.484053416187
HANGING WOOD AND FELT HEART,314.81,35,-0.3511874002852018,-3106.929695450207
HAPPY BIRTHDAY CARD STRIPEY TEDDY,2.4699999999999998,2,0.2985714285714286,0.8923404285714287
HAPPY BIRTHDAY CARD TEDDY/CAKE,0.95,1,0.0,0.0
HAPPY EASTER HANGING DECORATION,945.9499999999999,36,0.373877995642701,10932.88432299205
HAPPY STENCIL CRAFT,3358.18,172,0.9195143584151216,40663460359.32282
HARDMAN MUG 3 ASSORTED,32.42,12,-0.0707295504789978,-7.196579549356557
HAWAIIAN GRASS SKIRT,380.36,21,2.8149797297297305,7923.489722739411
HAYNES CAMPER SHOULDER BAG,16.63,1,0.0,0.0
HEADS AND TAILS SPORTING FUN,2351.44,150,1.2180164254774999,4633293590.973739
HEART BEADED TRELLIS DECORATION,528.1700000000001,35,0.6736541849225349,9998.957497020216
HEART BUTTONS JEWELLERY BOX,356.11,5,3.87798586572438,2224.0974747641944
HEART CALCULATOR,1545.59,66,0.5161310606659811,430300.167603618
HEART DECORATION PAINTED ZINC,1672.79,89,0.20500149117720134,1656332.1158113712
HEART DECORATION RUSTIC HANGING,1647.1599999999999,119,0.10254415465559487,14235614.876631439
HEART DECORATION WITH PEARLS,2114.83,107,0.32155245444499037,18261842.940913327
HEART FILIGREE DOVE  SMALL,6901.33,163,1.707662428768335,65817669215.1191
HEART FILIGREE DOVE LARGE,4643.67,156,-0.10937268984955419,-1455556697.6080172
HEART GARLAND RUSTIC PADDED,841.24,22,0.10835354036147311,741.9969058979459
HEART IVORY TRELLIS LARGE,5274.12,190,0.6313274719112374,243789431613.23264
HEART IVORY TRELLIS SMALL,5468.66,158,0.6580701080785811,12479504502.950842
HEART MINI PORTRAIT FRAME,1021.76,70,-0.14795527156549523,-119389.82108732268
HEART MIRROR ANTIQUE WHITE,2354.8,65,-2.0205475040257643,-2333176.6841187435
HEART OF WICKER LARGE,30139.41,486,-0.9913244779356253,-3.9101693154076477e+24
HEART OF WICKER SMALL,32107.8,574,-0.5951861495508155,-1.0981575359128093e+28
HEART SHAPE WIRELESS DOORBELL,802.13,31,1.4681088886186773,22603.52995307718
HEART SHAPED HOLLY WREATH,3999.5,139,0.31573195663708575,715990861.2647507
HEART SHAPED MIRROR,8.45,2,0.0,0.0
HEART STRING MEMO HOLDER HANGING,1042.78,42,-0.0937254666406379,-5352.332450721133
HEART T-LIGHT HOLDER,262.09,17,-0.9383830942225669,-1243.100592662089
HEART T-LIGHT HOLDER WILLIE WINKIE,1649.05,89,0.2314070287474543,1843144.3487433656
HEART TRELLIS TRIPLE T-LIGHT HOLDER,395.11,21,-0.012560064935064964,-36.72453407324136
HEART TRELLISTRIPLE T-LIGHT HOLDER,152.24,5,-1.3085714285714283,-320.84083262628576
HEART WOODEN CHRISTMAS DECORATION,2202.14,132,0.23159069887154235,148388580.30216283
HEART WREATH DECORATION WITH BELL,2850.89,104,0.05382990115321258,3096301.9009886705
HEARTS  STICKERS,737.8399999999999,63,-0.028693881088576897,-8580.066518268324
HEARTS GIFT TAPE,386.77,53,-0.0645493502259071,-3900.829503802373
HEARTS WRAPPING TAPE,3.25,3,0.21666666666666673,0.9372458333333339
HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,1,0.0,0.0
HELLO SAILOR BATHROOM SET,52.5,8,0.30861801242236025,34.73138119463318
HELLO SAILOR BLUE SOAP HOLDER,344.34000000000003,26,0.4464112681855614,1832.0293949400857
HEN HOUSE DECORATION,1641.6200000000001,79,0.15933061761149522,487072.9390840088
HEN HOUSE W CHICK IN NEST,0.42,1,0.0,0.0
HEN HOUSE W CHICK STANDING,118.21,14,-1.3796951219512195,-619.3482835739798
HEN HOUSE W FAMILY IN BARN & NEST,36.21,10,3.097317073170733,290.8982059717873
HEN HOUSE WITH CHICK STANDING,5.88,3,-1.5400000000000007,-12.052471200000008
HEN PARTY CORDON BARRIER TAPE,247.63,21,0.46425252689925,850.7538482519229
HENRIETTA HEN MUG,534.66,31,-0.8293795503782361,-8511.463810338579
HERB MARKER BASIL,2155.94,134,0.738305766963738,560393052.1319946
HERB MARKER CHIVES,1184.12,117,0.1223415286291901,10090525.461688131
HERB MARKER MINT,1224.46,133,-0.08492560564244099,-33282073.943060175
HERB MARKER PARSLEY,1278.6,131,0.11026257685520194,37291048.42931595
HERB MARKER ROSEMARY,1344.77,133,0.07741337423407214,33318936.86959851
HERB MARKER THYME,1316.16,131,0.17896414635787206,62304078.464076474
